Date/Time,Net,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),Cooling:Electricity [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Electricity [kW](Hourly) ,
 01/30  06:00:00,5.43883937,0.671352458,2.167378083,0,2.124581675,0,0.036866691,0.036866691,0.036866691,0.024584869,0.004416921,0.035745107,0.300180184,0.259028686,
 01/30  07:00:00,6.636800588,1.071261813,2.528819884,0,2.453220126,0,0.042569372,0.042569372,0.042569372,0.05654521,0.010158921,0.042257835,0.346828683,0.562371793,
 01/30  08:00:00,5.847440818,1.245887048,2.029996174,0,1.915923044,0,0.033245953,0.033245953,0.033245953,0.11554889,0.020759531,0.051056811,0.368531461,0.631214403,
 01/30  09:00:00,5.388547573,1.130678779,1.891173799,0,1.773630136,0,0.030776823,0.030776823,0.030776823,0.110631919,0.019876147,0.058654261,0.311572063,0.588637566,
 01/30  10:00:00,4.977929663,0.944831464,1.834547719,0,1.715736439,0,0.029772225,0.029772225,0.029772225,0.05654521,0.010158921,0.061620214,0.265173021,0.511031873,
 01/30  11:00:00,4.667477891,0.855664557,1.72535589,0,1.617955492,0,0.028075487,0.028075487,0.028075487,0.046711238,0.008392148,0.057762654,0.271409451,0.43278358,
 01/30  12:00:00,4.414386959,0.788058762,1.642821439,0,1.520626595,0,0.026386592,0.026386592,0.026386592,0.046711238,0.008392148,0.057124397,0.271492604,0.367421784,
 01/30  13:00:00,4.240319375,0.733019875,1.593750642,0,1.457081278,0,0.025283926,0.025283926,0.025283926,0.046711238,0.008392148,0.058593194,0.266919222,0.316590148,
 01/30  14:00:00,4.001605988,0.708110743,1.474908562,0,1.359798617,0,0.023595833,0.023595833,0.023595833,0.046711238,0.008392148,0.056748042,0.276149139,0.285984343,
 01/30  15:00:00,3.876131295,0.695476925,1.410577538,0,1.298833799,0,0.022537945,0.022537945,0.022537945,0.049169738,0.008833842,0.05392698,0.291698638,0.258779781,
 01/30  16:00:00,3.901428792,0.73482785,1.401775285,0,1.262289434,0,0.02190381,0.02190381,0.02190381,0.06146218,0.011042304,0.056406952,0.307913357,0.265569245,
 01/30  17:00:00,4.160927519,0.888003215,1.437431185,0,1.220113083,0,0.021171947,0.021171947,0.021171947,0.103256447,0.018551069,0.065849143,0.364207536,0.304437073,
 01/30  18:00:00,6.486289896,1.186699553,2.392509141,0,2.048514073,0,0.035670028,0.035670028,0.035670028,0.191761982,0.034451986,0.082889127,0.44245395,0.388942481,
 01/30  19:00:00,5.074444187,1.421509095,1.483445276,0,1.206354235,0,0.020950355,0.020950355,0.020950355,0.285184488,0.051236287,0.083492295,0.480371446,0.459744223,
 01/30  20:00:00,4.63359378,1.422921605,1.194625964,0,1.03482401,0,0.017956729,0.017956729,0.017956729,0.302393901,0.054328133,0.074792186,0.495837794,0.467082863,
 01/30  21:00:00,4.476758862,1.338931364,1.153516271,0,1.044314183,0,0.018121406,0.018121406,0.018121406,0.260599634,0.046819369,0.065329786,0.512884037,0.424647132,
 01/30  22:00:00,4.380532509,1.220910119,1.185530309,0,1.099344444,0,0.019076316,0.019076316,0.019076316,0.218805337,0.039310599,0.058492662,0.500910091,0.373785114,
 01/30  23:00:00,4.17984982,1.004846289,1.248733792,0,1.186425312,0,0.020587382,0.020587382,0.020587382,0.164718628,0.029593373,0.05029679,0.43347349,0.295646626,
 01/30  24:00:00,4.071123564,0.794903682,1.351374577,0,1.303322251,0,0.02261583,0.02261583,0.02261583,0.113090389,0.020317836,0.043586942,0.376680397,0.208082289,
 01/31  01:00:00,3.977561691,0.56608736,1.476434768,0,1.440239593,0,0.024991681,0.024991681,0.024991681,0.05900368,0.01060061,0.038648574,0.311572063,0.110740752,
 01/31  02:00:00,4.034009621,0.467095799,1.57857482,0,1.544076393,0,0.026793504,0.026793504,0.026793504,0.034418826,0.006183691,0.036403781,0.286875799,0.065890198,
 01/31  03:00:00,4.151590286,0.441075247,1.652881762,0,1.626016678,0,0.028215368,0.028215368,0.028215368,0.024584869,0.004416921,0.034419002,0.283549703,0.055359384,
 01/31  04:00:00,4.322821743,0.441478444,1.738538753,0,1.711947891,0,0.029706485,0.029706485,0.029706485,0.024584869,0.004416921,0.033177023,0.279558387,0.059504758,
 01/31  05:00:00,4.703301516,0.470484774,1.918147866,0,1.884877724,0,0.032707241,0.032707241,0.032707241,0.024584869,0.004416921,0.033669607,0.268998032,0.095578104,
 01/31  06:00:00,5.149034599,0.668935937,2.027329243,0,1.984532835,0,0.034436501,0.034436501,0.034436501,0.024584869,0.004416921,0.035745107,0.300180184,0.259042355,
 01/31  07:00:00,6.640306927,1.071322133,2.530499184,0,2.454899425,0,0.042598512,0.042598512,0.042598512,0.05654521,0.010158921,0.042257835,0.346828683,0.562402972,
 01/31  08:00:00,6.168630309,1.248615306,2.18518737,0,2.07111424,0,0.0359389,0.0359389,0.0359389,0.11554889,0.020759531,0.051056811,0.368531461,0.631249714,
 01/31  09:00:00,5.768553525,1.133897743,2.074788059,0,1.957244396,0,0.033962979,0.033962979,0.033962979,0.110631919,0.019876147,0.058654261,0.311572063,0.588670373,
 01/31  10:00:00,5.635744053,0.950375466,2.152409396,0,2.033598116,0,0.035287903,0.035287903,0.035287903,0.05654521,0.010158921,0.061620214,0.265173021,0.511060197,
 01/31  11:00:00,4.691162032,0.855886768,1.73678926,0,1.629388861,0,0.028273884,0.028273884,0.028273884,0.046711238,0.008392148,0.057762654,0.271409451,0.432807394,
 01/31  12:00:00,3.88478999,0.783637826,1.386894851,0,1.264700006,0,0.02194564,0.02194564,0.02194564,0.046711238,0.008392148,0.057124397,0.271492604,0.367441801,
 01/31  13:00:00,3.563043702,0.727357686,1.266462769,0,1.129793405,0,0.01960468,0.01960468,0.01960468,0.046711238,0.008392148,0.058593194,0.266919222,0.316607205,
 01/31  14:00:00,3.550618095,0.704344207,1.25697052,0,1.141860576,0,0.019814075,0.019814075,0.019814075,0.046711238,0.008392148,0.056748042,0.276149139,0.285999566,
 01/31  15:00:00,3.266550029,0.690378982,1.116003254,0,1.004259515,0,0.01742636,0.01742636,0.01742636,0.049169738,0.008833842,0.05392698,0.291698638,0.258793422,
 01/31  16:00:00,3.488896873,0.731382587,1.202420886,0,1.062935035,0,0.018444524,0.018444524,0.018444524,0.06146218,0.011042304,0.056406952,0.307913357,0.265583269,
 01/31  17:00:00,4.203029726,0.888372395,1.457768349,0,1.240450246,0,0.021524847,0.021524847,0.021524847,0.103256447,0.018551069,0.065849143,0.364207536,0.304453354,
 01/31  18:00:00,7.799466023,1.197717559,3.027092889,0,2.683097821,0,0.046666903,0.046666903,0.046666903,0.191761982,0.034451986,0.082889127,0.44245395,0.38896361,
 01/31  19:00:00,6.27444508,1.431593378,2.063314796,0,1.786223755,0,0.031009545,0.031009545,0.031009545,0.285184488,0.051236287,0.083492295,0.480371446,0.459769316,
 01/31  20:00:00,5.97787893,1.434218925,1.844212019,0,1.684410064,0,0.029228636,0.029228636,0.029228636,0.302393901,0.054328133,0.074792186,0.495837794,0.467108275,
 01/31  21:00:00,6.029485849,1.351974148,1.903828735,0,1.794626648,0,0.031141164,0.031141164,0.031141164,0.260599634,0.046819369,0.065329786,0.512884037,0.424670159,
 01/31  22:00:00,6.006230458,1.234561943,1.971105883,0,1.884920018,0,0.032707975,0.032707975,0.032707975,0.218805337,0.039310599,0.058492662,0.500910091,0.373805279,
 01/31  23:00:00,5.930652974,1.019542672,2.094766081,0,2.032457601,0,0.035268113,0.035268113,0.035268113,0.164718628,0.029593373,0.05029679,0.43347349,0.295662279,
 01/31  24:00:00,5.911079299,0.810342576,2.240490492,0,2.192438166,0,0.038044167,0.038044167,0.038044167,0.113090389,0.020317836,0.043586942,0.376680397,0.208092846,
 02/01  01:00:00,5.869508065,0.58264417,2.390055889,0,2.353749511,0,0.040843313,0.040843313,0.040843313,0.058286114,0.010471692,0.03858013,0.31319062,0.110742302,
 02/01  02:00:00,5.896678042,0.484253713,2.477210561,0,2.442609745,0,0.042385256,0.042385256,0.042385256,0.034539926,0.006205448,0.036336818,0.288366063,0.065890202,
 02/01  03:00:00,5.95154381,0.456578387,2.522320777,0,2.495354492,0,0.043300506,0.043300506,0.043300506,0.0237462,0.004266246,0.034353502,0.285022688,0.055359245,
 02/01  04:00:00,5.985591118,0.455812696,2.541703806,0,2.515013167,0,0.043641632,0.043641632,0.043641632,0.0237462,0.004266246,0.033113468,0.281010639,0.059504511,
 02/01  05:00:00,6.002595564,0.481717841,2.545721223,0,2.512355073,0,0.043595508,0.043595508,0.043595508,0.0237462,0.004266246,0.033607033,0.270395424,0.09557743,
 02/01  06:00:00,6.139157876,0.680237604,2.50289114,0,2.459987596,0,0.042686804,0.042686804,0.042686804,0.025904944,0.004654086,0.035682533,0.301739561,0.259039674,
 02/01  07:00:00,6.355498584,1.062637898,2.399119855,0,2.323396311,0,0.040316611,0.040316611,0.040316611,0.049651147,0.008920332,0.042192817,0.348630391,0.5623966,
 02/01  08:00:00,7.840115057,1.24559379,3.009708238,0,2.895503576,0,0.050244072,0.050244072,0.050244072,0.099302295,0.017840665,0.050988367,0.37044591,0.631242481,
 02/01  09:00:00,6.684434187,1.117432311,2.54115538,0,2.423500514,0,0.042053664,0.042053664,0.042053664,0.088508556,0.01590146,0.058584354,0.31319062,0.588663656,
 02/01  10:00:00,6.015296939,0.939328358,2.349852881,0,2.230946959,0,0.038712389,0.038712389,0.038712389,0.043174892,0.007756813,0.061549326,0.266550543,0.511054395,
 02/01  11:00:00,5.701187656,0.851552159,2.237495872,0,2.129998606,0,0.036960688,0.036960688,0.036960688,0.034539926,0.006205448,0.05769421,0.272819371,0.432802517,
 02/01  12:00:00,5.53597931,0.784680707,2.197429944,0,2.075138202,0,0.036008725,0.036008725,0.036008725,0.034539926,0.006205448,0.057055953,0.272902955,0.367437699,
 02/01  13:00:00,5.434440961,0.73022096,2.183433968,0,2.046669339,0,0.035514721,0.035514721,0.035514721,0.034539926,0.006205448,0.058521342,0.268305815,0.316603708,
 02/01  14:00:00,5.363601292,0.706765157,2.145669497,0,2.030460993,0,0.035233467,0.035233467,0.035233467,0.034539926,0.006205448,0.05667619,0.27758368,0.285996447,
 02/01  15:00:00,5.074995637,0.692494845,2.002774999,0,1.890927151,0,0.032812213,0.032812213,0.032812213,0.036698667,0.006593288,0.053856092,0.293213956,0.258790629,
 02/01  16:00:00,4.96749686,0.724068279,1.936355053,0,1.796759306,0,0.03117817,0.03117817,0.03117817,0.043174892,0.007756813,0.0563351,0.309512907,0.265580397,
 02/01  17:00:00,5.047796564,0.85509279,1.905723832,0,1.688275741,0,0.029295715,0.029295715,0.029295715,0.06692111,0.012023057,0.065773366,0.366099523,0.304450019,
 02/01  18:00:00,7.401529281,1.124260837,2.90390694,0,2.559753956,0,0.044417995,0.044417995,0.044417995,0.129524707,0.023270428,0.082806016,0.444752412,0.388959279,
 02/01  19:00:00,5.756156085,1.356717255,1.882287993,0,1.605025504,0,0.02785112,0.02785112,0.02785112,0.222350777,0.039947573,0.08340674,0.482866883,0.459764162,
 02/01  20:00:00,5.323086572,1.410944866,1.545364583,0,1.38538566,0,0.024039831,0.024039831,0.024039831,0.284954374,0.051194945,0.074709076,0.498413575,0.467103066,
 02/01  21:00:00,5.075234961,1.352220266,1.434690218,0,1.325305079,0,0.022997286,0.022997286,0.022997286,0.265525669,0.047704381,0.06524912,0.51554837,0.424665441,
 02/01  22:00:00,4.967323964,1.229933903,1.465150652,0,1.378786009,0,0.023925311,0.023925311,0.023925311,0.220192035,0.039559734,0.058413477,0.503512221,0.373801125,
 02/01  23:00:00,4.773409059,1.011215477,1.534275636,0,1.471812447,0,0.025539547,0.025539547,0.025539547,0.164064663,0.029475882,0.050221013,0.4357253,0.295659071,
 02/01  24:00:00,4.677506214,0.803384459,1.641130896,0,1.592944129,0,0.027641478,0.027641478,0.027641478,0.114413516,0.020555549,0.043516053,0.378637178,0.208090683,
 02/02  01:00:00,4.596156403,0.57196248,1.774736839,0,1.738430462,0,0.030166022,0.030166022,0.030166022,0.058286114,0.010471692,0.03858013,0.31319062,0.110737902,
 02/02  02:00:00,4.604579539,0.47341637,1.852831732,0,1.818230917,0,0.031550755,0.031550755,0.031550755,0.034539926,0.006205448,0.036336818,0.288366063,0.06588736,
 02/02  03:00:00,4.693187028,0.446024583,1.914246649,0,1.887280364,0,0.032748932,0.032748932,0.032748932,0.0237462,0.004266246,0.034353502,0.285022688,0.055357015,
 02/02  04:00:00,4.777845884,0.445682874,1.958086871,0,1.931396233,0,0.033514451,0.033514451,0.033514451,0.0237462,0.004266246,0.033113468,0.281010639,0.059501871,
 02/02  05:00:00,4.842048328,0.471980837,1.984913195,0,1.951547045,0,0.033864116,0.033864116,0.033864116,0.0237462,0.004266246,0.033607033,0.270395424,0.095571817,
 02/02  06:00:00,5.00349337,0.670695936,1.954113669,0,1.911210125,0,0.033164172,0.033164172,0.033164172,0.025904944,0.004654086,0.035682533,0.301739561,0.259020638,
 02/02  07:00:00,5.271912314,1.053508206,1.87552017,0,1.799796626,0,0.031230875,0.031230875,0.031230875,0.049651147,0.008920332,0.042192817,0.348630391,0.562352643,
 02/02  08:00:00,6.4879819,1.234206572,2.356341535,0,2.242136873,0,0.038906561,0.038906561,0.038906561,0.099302295,0.017840665,0.050988367,0.37044591,0.631192774,
 02/02  09:00:00,5.397679343,1.106596756,1.919379729,0,1.801724863,0,0.031264335,0.031264335,0.031264335,0.088508556,0.01590146,0.058584354,0.31319062,0.588617431,
 02/02  10:00:00,4.826228422,0.929318172,1.775279107,0,1.656373185,0,0.028742128,0.028742128,0.028742128,0.043174892,0.007756813,0.061549326,0.266550543,0.511014471,
 02/02  11:00:00,4.372777347,0.840379867,1.595584951,0,1.488087685,0,0.025821963,0.025821963,0.025821963,0.034539926,0.006205448,0.05769421,0.272819371,0.432768949,
 02/02  12:00:00,3.742081557,0.769610514,1.330579137,0,1.208287395,0,0.020966743,0.020966743,0.020966743,0.034539926,0.006205448,0.057055953,0.272902955,0.367409489,
 02/02  13:00:00,3.573599723,0.714593565,1.284232076,0,1.147467447,0,0.019911368,0.019911368,0.019911368,0.034539926,0.006205448,0.058521342,0.268305815,0.316579666,
 02/02  14:00:00,3.262988121,0.68912979,1.130601468,0,1.015392963,0,0.017619552,0.017619552,0.017619552,0.034539926,0.006205448,0.05667619,0.27758368,0.285974994,
 02/02  15:00:00,2.64447878,0.672095372,0.828286676,0,0.716438828,0,0.012431967,0.012431967,0.012431967,0.036698667,0.006593288,0.053856092,0.293213956,0.258771401,
 02/02  16:00:00,2.151515388,0.700436064,0.575599092,0,0.436003345,0,0.007565725,0.007565725,0.007565725,0.043174892,0.007756813,0.0563351,0.309512907,0.265560627,
 02/02  17:00:00,2.505082446,0.833748827,0.677020274,0,0.459572183,0,0.007974702,0.007974702,0.007974702,0.06692111,0.012023057,0.065773366,0.366099523,0.304427069,
 02/02  18:00:00,4.29486709,1.098320937,1.402410977,0,1.058257994,0,0.018507873,0.018507873,0.018507873,0.129524707,0.023270428,0.082806016,0.444752412,0.388929501,
 02/02  19:00:00,3.515775264,1.337910515,0.799658039,0,0.52239555,0,0.009079729,0.009079729,0.009079729,0.222350777,0.039947573,0.08340674,0.482866883,0.459728812,
 02/02  20:00:00,3.359625081,1.394445312,0.596579235,0,0.436600312,0,0.007576084,0.007576084,0.007576084,0.284954374,0.051194945,0.074709076,0.498413575,0.46706726,
 02/02  21:00:00,3.252239781,1.336901877,0.553780725,0,0.444395586,0,0.007711351,0.007711351,0.007711351,0.265525669,0.047704381,0.06524912,0.51554837,0.424632986,
 02/02  22:00:00,3.220637274,1.215259393,0.621113721,0,0.534749078,0,0.009279205,0.009279205,0.009279205,0.220192035,0.039559734,0.058413477,0.503512221,0.373772721,
 02/02  23:00:00,3.105155899,0.997204936,0.728137042,0,0.665673853,0,0.01155107,0.01155107,0.01155107,0.164064663,0.029475882,0.050221013,0.4357253,0.295637007,
 02/02  24:00:00,3.054950992,0.789764227,0.857071426,0,0.808884659,0,0.014036128,0.014036128,0.014036128,0.114413516,0.020555549,0.043516053,0.378637178,0.208075802,
 02/03  01:00:00,2.988441927,0.558471187,0.997846665,0,0.961540288,0,0.016685077,0.016685077,0.016685077,0.058286114,0.010471692,0.03858013,0.31319062,0.110727555,
 02/03  02:00:00,3.044927871,0.460332714,1.099164677,0,1.064563861,0,0.018472788,0.018472788,0.018472788,0.034539926,0.006205448,0.036336818,0.288366063,0.065881672,
 02/03  03:00:00,3.207588705,0.433563227,1.196363703,0,1.169397418,0,0.020291907,0.020291907,0.020291907,0.0237462,0.004266246,0.034353502,0.285022688,0.055352685,
 02/03  04:00:00,3.348908659,0.433695933,1.267584587,0,1.240893948,0,0.021532546,0.021532546,0.021532546,0.0237462,0.004266246,0.033113468,0.281010639,0.059496834,
 02/03  05:00:00,3.569274686,0.461297894,1.369876433,0,1.336510284,0,0.023191724,0.023191724,0.023191724,0.0237462,0.004266246,0.033607033,0.270395424,0.095561267,
 02/03  06:00:00,3.883946874,0.66127321,1.413132797,0,1.370229253,0,0.02377683,0.02377683,0.02377683,0.025904944,0.004654086,0.035682533,0.301739561,0.258985254,
 02/03  07:00:00,5.132680656,1.052259885,1.808278708,0,1.732555163,0,0.030064071,0.030064071,0.030064071,0.049651147,0.008920332,0.042192817,0.348630391,0.562271126,
 02/03  08:00:00,4.653755628,1.218734785,1.470033706,0,1.355829044,0,0.023526952,0.023526952,0.023526952,0.099302295,0.017840665,0.050988367,0.37044591,0.631100596,
 02/03  09:00:00,3.876205503,1.093753866,1.184200004,0,1.066545139,0,0.018507168,0.018507168,0.018507168,0.088508556,0.01590146,0.058584354,0.31319062,0.588531708,
 02/03  10:00:00,2.741726698,0.91176576,0.768022014,0,0.649116091,0,0.011263753,0.011263753,0.011263753,0.043174892,0.007756813,0.061549326,0.266550543,0.510940434,
 02/03  11:00:00,1.929927614,0.819834334,0.415157801,0,0.307660535,0,0.005338663,0.005338663,0.005338663,0.034539926,0.006205448,0.05769421,0.272819371,0.432706716,
 02/03  12:00:00,1.309605954,0.749161825,0.155160271,0,0.032868529,0,0.000570349,0.000570349,0.000570349,0.034539926,0.006205448,0.057055953,0.272902955,0.367357194,
 02/03  13:00:00,1.198778068,0.694440907,0.13676463,0,0,0,0,0,0,0.034539926,0.006205448,0.058521342,0.268305815,0.316338376,
 02/03  14:00:00,1.161294055,0.671080307,0.115208504,0,0,0,0,0,0,0.034539926,0.006205448,0.05667619,0.27758368,0.285545063,
 02/03  15:00:00,1.161199462,0.658989611,0.111847848,0,0,0,0,0,0,0.036698667,0.006593288,0.053856092,0.293213956,0.258097607,
 02/03  16:00:00,1.248486673,0.692111213,0.139595748,0,0,0,0,0,0,0.043174892,0.007756813,0.0563351,0.309512907,0.2648015,
 02/03  17:00:00,1.553410089,0.825144943,0.21744809,0,0,0,0,0,0,0.06692111,0.012023057,0.065773366,0.366099523,0.303797887,
 02/03  18:00:00,2.334839309,1.081562985,0.455636115,0,0.111483131,0,0.001934505,0.001934505,0.001934505,0.129524707,0.023270428,0.082806016,0.444752412,0.388744917,
 02/03  19:00:00,2.434365071,1.328530609,0.277262489,0,0,0,0,0,0,0.222350777,0.039947573,0.08340674,0.482866883,0.459428636,
 02/03  20:00:00,2.455763747,1.386512854,0.159978923,0,0,0,0,0,0,0.284954374,0.051194945,0.074709076,0.498413575,0.466710886,
 02/03  21:00:00,2.33239835,1.32898567,0.10938514,0,0,0,0,0,0,0.265525669,0.047704381,0.06524912,0.51554837,0.42442813,
 02/03  22:00:00,2.295060642,1.207440366,0.173875923,0,0.087511281,0,0.001518535,0.001518535,0.001518535,0.220192035,0.039559734,0.058413477,0.503512221,0.373714364,
 02/03  23:00:00,2.427790373,0.991484503,0.400833765,0,0.338370576,0,0.005871557,0.005871557,0.005871557,0.164064663,0.029475882,0.050221013,0.4357253,0.295596087,
 02/03  24:00:00,2.68400373,0.786626387,0.677832076,0,0.62964531,0,0.010925887,0.010925887,0.010925887,0.114413516,0.020555549,0.043516053,0.378637178,0.208048203,
 02/04  01:00:00,2.978613472,0.566417429,0.989024722,0,0.952718344,0,0.016531994,0.016531994,0.016531994,0.058286114,0.010471692,0.038908569,0.31319062,0.118498441,
 02/04  02:00:00,3.184408056,0.465481643,1.164528946,0,1.12992813,0,0.019607018,0.019607018,0.019607018,0.034539926,0.006205448,0.036536846,0.288366063,0.069696342,
 02/04  03:00:00,3.415248633,0.438412752,1.295138211,0,1.268171925,0,0.022005886,0.022005886,0.022005886,0.0237462,0.004266246,0.034472953,0.285022688,0.058368779,
 02/04  04:00:00,3.56719424,0.438907833,1.371370063,0,1.344679424,0,0.023333478,0.023333478,0.023333478,0.0237462,0.004266246,0.033213401,0.281010639,0.062807869,
 02/04  05:00:00,3.754340796,0.469802969,1.455839021,0,1.422472872,0,0.024683385,0.024683385,0.024683385,0.0237462,0.004266246,0.033767909,0.270395424,0.102413806,
 02/04  06:00:00,3.974501237,0.683184262,1.446437512,0,1.403533968,0,0.024354749,0.024354749,0.024354749,0.025904944,0.004654086,0.035982657,0.301739561,0.280018264,
